client_id,first_name,last_name,age,gender,email,phone_number,address,city,province,postal_code,employment_status,income_bracket,account_type,account_open_date,avg_monthly_balance,avg_monthly_transactions,total_transaction_volume,loan_products,credit_card_usage_percent,num_overdrafts_last_6_months,missed_payments_last_12_months,online_banking_usage,products_owned,has_investment_account,has_mortgage,mortgage_balance,has_auto_loan,auto_loan_balance
6326,Ryan,Rojas,34,Other,vanessachavez@example.com,(777)777-7029x024,939 Jefferson Hills Apt. 665,South William,Idaho,79679,Retired,<$30k,Business,2018-11-27,3208,54,8672,Yes,83,4,3,Daily,RRSP;TFSA;Credit Card;Mortgage,Yes,Yes,378975,No,0
6327,Kathleen,Huang,42,Female,craiggreen@example.com,(371)330-2597,784 Casey Club,Cookland,Utah,92688,Retired,$30k–$60k,Joint,2016-09-02,917,23,75457,Yes,97,0,3,Never,Mortgage;RRSP;TFSA,Yes,No,0,Yes,13903
6328,Kim,Castro,77,Female,dennistaylor@example.com,001-602-286-3488x987,47298 Miles Terrace,Morrisonhaven,Montana,44120,Unemployed,<$30k,Joint,2015-12-13,7272,23,30665,Yes,7,0,1,Weekly,Mortgage;RRSP;TFSA;Credit Card,No,Yes,98090,Yes,78211
6329,Charles,Reeves,58,Other,esparzaana@example.com,001-302-315-9747x880,7338 April Lodge,Diazton,North Carolina,64259,Unemployed,>$100k,Savings,2021-08-02,9846,91,80020,No,9,5,3,Daily,Credit Card,Yes,Yes,275439,No,0
6330,Jennifer,Davis,19,Female,avillanueva@example.net,279-793-0940x524,3216 Wolf Meadow,Port Hannah,West Virginia,82505,Employed,>$100k,Joint,2023-06-17,5920,76,91466,No,25,4,3,Never,RRSP;Mortgage,Yes,Yes,209209,Yes,76802
6331,Kristen,Wade,62,Female,ievans@example.org,+1-529-739-0036x9279,76220 Fields Spring Suite 126,Port Richard,Iowa,38554,Retired,>$100k,Chequing,2023-11-15,4662,29,32010,Yes,83,0,2,Never,RRSP;Credit Card,Yes,No,0,Yes,40990
6332,Nicholas,Ferguson,74,Other,hgarrison@example.net,669.690.4240,25137 Kimberly Point Apt. 431,Laurenhaven,Pennsylvania,72200,Student,$30k–$60k,Business,2017-03-03,1554,17,96171,No,58,0,2,Daily,RRSP,No,No,0,Yes,54337
6333,Sara,Suarez,56,Male,campbelldavid@example.com,448-749-9586x51169,94692 Donald Inlet Suite 273,Gailview,Georgia,26151,Employed,>$100k,Chequing,2018-06-21,8864,58,75621,No,77,0,2,Rarely,Mortgage,No,No,0,Yes,49520
6334,Lauren,Bishop,45,Female,ubrown@example.org,(318)290-1449x2173,818 Diane Station,Yolandaville,North Carolina,34486,Employed,<$30k,Savings,2022-09-07,5387,55,41167,No,75,2,2,Weekly,TFSA;Mortgage;RRSP;Credit Card,Yes,No,0,Yes,61759
6335,Keith,Howell,52,Female,helen77@example.org,+1-585-759-1477x5544,8168 Calderon Rapid,Carterville,Minnesota,52059,Employed,>$100k,Chequing,2022-10-11,5128,79,69957,No,68,2,0,Weekly,Mortgage;RRSP,No,No,0,Yes,6974
6336,Nicholas,Santos,41,Other,ericcarlson@example.net,001-766-376-9887x95518,387 Gina Landing Apt. 193,Lake Tarastad,North Carolina,48585,Unemployed,$30k–$60k,Joint,2019-07-07,2673,47,9487,Yes,17,5,1,Weekly,TFSA;Credit Card;Mortgage;RRSP,Yes,Yes,314199,Yes,36737
6337,Lindsay,Garza,58,Female,carolynmartinez@example.net,2762599382,19472 Williams Plain Apt. 446,Lake Kathleen,Idaho,20619,Retired,$30k–$60k,Business,2017-07-05,3924,67,14053,No,85,2,3,Rarely,Credit Card;Mortgage;RRSP,No,No,0,Yes,38000
6338,Erik,Peters,36,Other,crosschristopher@example.net,(509)619-3375,61535 Reyes Burgs,Lake Monicastad,Oklahoma,30841,Employed,$30k–$60k,Business,2018-03-14,7988,67,72193,No,47,1,0,Weekly,Credit Card;RRSP,No,No,0,Yes,88969
6339,Adam,Chandler,23,Female,vparker@example.com,001-460-546-5283x0559,8303 Steven Squares,Wilsonburgh,Mississippi,68111,Student,$30k–$60k,Business,2024-10-21,4184,84,52711,No,66,1,1,Weekly,TFSA,Yes,Yes,378575,Yes,36909
6340,Elizabeth,Brown,60,Male,jamessteven@example.net,499-273-6657x025,3168 Osborn Road Suite 896,Beverlyburgh,Connecticut,10754,Retired,>$100k,Joint,2024-07-26,5736,42,81777,Yes,94,2,1,Never,Credit Card;TFSA;RRSP;Mortgage,No,No,0,Yes,29612
6341,Michael,Gonzalez,24,Male,moonethan@example.net,+1-276-971-7779x5729,02927 Rosales Key Suite 769,Nicoleburgh,Alabama,17610,Retired,>$100k,Business,2024-07-19,9875,69,16824,No,33,1,3,Daily,RRSP;TFSA;Mortgage;Credit Card,No,No,0,Yes,46355
6342,Joseph,Howell,74,Female,jamesthomas@example.com,+1-515-583-6416x09717,2893 Veronica Alley,New Felicia,Kentucky,27041,Employed,$30k–$60k,Business,2019-06-25,2010,75,90733,No,33,0,0,Daily,RRSP;Credit Card;TFSA;Mortgage,No,Yes,54850,Yes,10743
6343,Arthur,Charles,37,Other,milleramanda@example.net,+1-551-316-7926x701,40071 Stephanie Highway,Cooperburgh,Pennsylvania,36264,Retired,>$100k,Business,2019-08-19,1621,79,55145,Yes,84,4,0,Weekly,Credit Card;TFSA;RRSP;Mortgage,Yes,Yes,41606,No,0
6344,Rebekah,Dillon,49,Male,jsalazar@example.net,+1-922-413-7469x4800,81022 Herman Spur,Brentstad,Colorado,30074,Employed,>$100k,Chequing,2016-07-04,9279,54,8019,No,20,5,0,Weekly,TFSA;Mortgage,Yes,No,0,Yes,31825
6345,Heidi,Ellison,30,Other,solismanuel@example.org,+1-966-337-7766,3424 Dean Unions,West Kristenhaven,Tennessee,54125,Student,$30k–$60k,Savings,2018-04-24,1340,6,33292,Yes,68,2,2,Rarely,Credit Card;RRSP,No,Yes,411962,No,0
6346,Michael,Gay,32,Female,kaitlyn64@example.com,001-250-308-0109x609,195 Frederick Trail Suite 151,South Annfurt,Colorado,38294,Retired,<$30k,Joint,2017-08-21,6686,27,83372,No,26,2,1,Daily,Credit Card;TFSA,No,No,0,Yes,54394
6347,Crystal,Perkins,22,Male,atkinsonjason@example.net,+1-391-617-9409x242,867 Hannah Throughway Suite 666,Allenberg,Oklahoma,36981,Employed,$60k–$100k,Business,2021-03-22,3236,65,71575,Yes,25,1,3,Daily,TFSA,No,Yes,222987,Yes,60508
6348,Laura,Moore,68,Male,andrea75@example.net,746.604.5963,19903 Charles Locks Suite 300,West Joshua,New Jersey,22981,Retired,$60k–$100k,Joint,2015-06-12,10000,18,77952,Yes,21,3,1,Rarely,RRSP;Mortgage,No,No,0,Yes,63607
6349,Cynthia,Schroeder,46,Other,jessica84@example.net,(874)628-7350,289 Dana Gardens,North Amyshire,Indiana,64058,Student,$30k–$60k,Business,2016-11-03,6469,77,56833,Yes,42,5,2,Rarely,Mortgage,No,Yes,244007,No,0
6350,Kimberly,Smith,69,Female,milleralicia@example.com,911-436-7882x04234,9243 Chavez Glens,Lake Traviston,Illinois,76102,Unemployed,>$100k,Joint,2020-05-29,2376,51,56888,No,71,2,2,Rarely,Credit Card;TFSA,No,No,0,No,0
6351,Lori,Davis,22,Other,tonyhernandez@example.org,+1-277-219-2629x92971,646 Terrell Walks Apt. 108,Washingtonborough,Georgia,81135,Unemployed,$30k–$60k,Joint,2023-04-21,3268,34,27741,Yes,11,2,3,Rarely,RRSP;Credit Card,No,No,0,No,0
6352,Christina,Ramirez,64,Male,welchdennis@example.org,360.415.3553,87910 Kevin Rapid Apt. 148,North Krystal,Nevada,23367,Unemployed,$30k–$60k,Business,2016-03-06,6371,47,18414,No,29,0,2,Never,Credit Card;Mortgage;RRSP;TFSA,Yes,No,0,Yes,17379
6353,Crystal,Ingram,46,Other,nbrown@example.com,+1-400-387-5103x826,978 Matthew Plains Suite 946,East Andrewfurt,Utah,22066,Student,$60k–$100k,Savings,2023-06-01,7073,94,21195,Yes,59,5,3,Daily,Mortgage;Credit Card;TFSA,No,Yes,179040,No,0
6354,Eric,Day,43,Male,shernandez@example.net,7535133257,24518 Newman Keys,East Michael,Wisconsin,45220,Retired,<$30k,Business,2015-09-26,3259,51,65089,No,42,0,1,Never,RRSP;Mortgage;TFSA;Credit Card,No,No,0,Yes,63972
6355,Kelsey,Garza,29,Other,frederickolson@example.org,(647)582-5435x97682,5360 Erica Radial,Carolynport,Oklahoma,84011,Unemployed,$30k–$60k,Savings,2017-08-09,8785,27,25086,Yes,36,5,1,Never,RRSP;TFSA,No,Yes,368978,No,0
6356,Charles,Barnett,57,Female,amyluna@example.net,321.511.5195x297,3771 Gregory Roads,Huberside,Louisiana,39752,Retired,>$100k,Chequing,2020-09-13,3707,99,48864,No,72,2,2,Never,RRSP;Credit Card;TFSA,Yes,Yes,232044,No,0
6357,Edward,Wood,71,Female,fmontoya@example.org,001-777-676-1644x7182,1285 Munoz Union Suite 799,Fritzside,Wisconsin,34941,Student,$60k–$100k,Business,2024-03-21,7825,25,93782,Yes,46,2,1,Never,Mortgage;TFSA,No,Yes,140386,No,0
6358,Mark,Flores,41,Male,rileybetty@example.net,6013581553,969 Cooper Vista,Lake Sarahville,New York,30565,Employed,>$100k,Joint,2021-09-01,4574,5,83574,No,44,3,1,Weekly,Credit Card;TFSA,No,No,0,No,0
6359,Thomas,Noble,69,Other,zbaxter@example.net,3216226915,756 Weiss Land Suite 090,Port Jennifer,Kansas,67354,Unemployed,$30k–$60k,Savings,2022-09-18,2390,43,43326,Yes,82,5,3,Daily,RRSP;Mortgage,No,No,0,Yes,59708
6360,Katelyn,Clark,73,Female,tiffany18@example.com,001-243-276-3338x480,36448 Robinson Ramp,New Timothy,Georgia,42077,Retired,>$100k,Business,2021-07-17,4142,68,29415,Yes,92,2,1,Daily,Credit Card;RRSP;Mortgage;TFSA,No,No,0,No,0
6361,Johnny,Williams,40,Male,daniellelucero@example.org,+1-861-977-5292,345 Mitchell Burgs,Delacruzside,Washington,12159,Employed,$30k–$60k,Chequing,2017-02-28,2135,70,93171,No,61,2,0,Rarely,RRSP,No,Yes,466914,No,0
6362,Kimberly,Rice,18,Female,tannercaldwell@example.com,8274994119,65401 Rogers Harbors Suite 498,Claireview,Maine,87108,Student,>$100k,Savings,2020-01-03,3136,21,20769,No,58,4,2,Rarely,TFSA;Credit Card,No,No,0,Yes,84557
6363,Patricia,Novak,42,Male,roberthall@example.com,8617880590,1982 Jody Mill Suite 894,Port Marcberg,Kentucky,08700,Unemployed,<$30k,Chequing,2023-02-02,9047,25,88549,No,44,4,1,Never,RRSP,No,Yes,471599,No,0
6364,John,Thomas,19,Female,rachelmann@example.com,861.576.8435,08839 Robinson Plaza Suite 369,Nathanbury,Iowa,66953,Student,>$100k,Savings,2024-06-21,4273,52,71992,Yes,96,0,3,Weekly,RRSP,Yes,No,0,No,0
6365,Brenda,Collins,62,Other,jason51@example.com,+1-259-582-4508x2976,88314 Christina Valley,Adamsmouth,Ohio,23313,Unemployed,<$30k,Joint,2019-09-03,2349,78,77131,Yes,48,3,3,Never,Mortgage,Yes,No,0,No,0
6366,Amanda,Simpson,46,Male,patriciafoster@example.org,001-568-614-2396x8688,71941 Richard Heights Suite 176,Josefort,Oklahoma,54876,Unemployed,$60k–$100k,Joint,2023-08-10,731,88,89941,No,22,1,2,Daily,RRSP,No,No,0,Yes,72230
6367,Kathy,Ward,56,Male,zjohnson@example.com,237.689.1113,45103 Burton Creek,North Stephen,Alabama,94246,Retired,$60k–$100k,Business,2015-06-07,1513,51,33097,Yes,5,5,2,Rarely,RRSP;Mortgage;Credit Card,No,No,0,No,0
6368,Kyle,Hall,32,Female,lindseyoneill@example.net,595-428-7869x90636,36686 Jacob Mill,Fisherfort,Montana,76762,Retired,$60k–$100k,Business,2020-02-20,4396,5,52070,No,21,0,0,Rarely,RRSP;Mortgage;TFSA,No,No,0,No,0
6369,Jorge,Allen,66,Other,vazquezbrandon@example.com,001-435-669-5564x472,073 Murphy Prairie,Lake Shane,South Carolina,02216,Unemployed,>$100k,Joint,2024-05-31,8913,48,25166,Yes,83,1,3,Weekly,RRSP,Yes,No,0,Yes,64054
6370,Ryan,Stephens,22,Male,nbrown@example.org,+1-295-763-9348x5275,793 Steven Tunnel Suite 970,Hernandezmouth,North Carolina,23080,Student,>$100k,Chequing,2020-04-16,4315,31,63556,Yes,78,0,0,Weekly,TFSA;Credit Card;Mortgage;RRSP,Yes,No,0,Yes,79279
6371,Brad,Carpenter,22,Other,nmartinez@example.com,729.210.0504x51592,943 Sullivan Isle Apt. 640,Samuelville,Utah,54285,Student,>$100k,Savings,2019-07-30,4313,100,27735,No,0,1,2,Never,TFSA;Credit Card;Mortgage,No,Yes,355268,No,0
6372,Andrew,Taylor,65,Other,ehernandez@example.com,7068525334,69938 Timothy Forks,Katherinechester,Oklahoma,43607,Retired,$60k–$100k,Chequing,2017-01-22,8900,7,83929,Yes,100,0,2,Rarely,TFSA,Yes,No,0,No,0
6373,Marie,Gates,27,Male,desireehunt@example.com,(535)660-7934x0463,3100 Gonzales Forges Suite 625,Coryfurt,Montana,22010,Student,>$100k,Business,2017-06-11,7866,30,12757,No,62,4,2,Weekly,TFSA;RRSP,No,No,0,No,0
6374,Jeffrey,Heath,65,Other,smithmichael@example.com,(763)770-0735,563 Fleming Estate Suite 965,Port Marisafurt,California,96825,Employed,<$30k,Business,2021-03-02,4222,95,90712,Yes,35,4,2,Rarely,TFSA;Credit Card;RRSP;Mortgage,No,Yes,264429,No,0
6375,Linda,Wright,28,Male,nicholas14@example.net,+1-254-710-2675x30407,5620 Phillip Trail Suite 999,South Rachelville,Oregon,73335,Unemployed,<$30k,Joint,2015-07-08,2452,70,69948,Yes,70,3,2,Weekly,Mortgage,No,No,0,No,0
6376,Samuel,Young,58,Female,cory83@example.net,247.591.1990x4763,2663 Robert Mountains,Pettyshire,Wisconsin,50719,Employed,>$100k,Joint,2017-04-13,6223,66,26578,No,42,3,1,Daily,Mortgage;TFSA,No,Yes,171070,No,0
6377,Alyssa,Wright,44,Male,jamesbrown@example.net,+1-286-741-6002,64791 Romero Ville,North Jeffrey,Nebraska,72428,Unemployed,$60k–$100k,Joint,2019-01-24,3353,70,45893,Yes,3,5,3,Rarely,TFSA;Mortgage;RRSP,No,Yes,72054,Yes,60693
6378,Deborah,Weaver,72,Female,ryanbrown@example.net,+1-588-318-1530x0313,9697 Bonilla Centers,Loganstad,Alaska,86498,Retired,>$100k,Savings,2022-09-02,1683,27,80303,Yes,80,2,2,Weekly,TFSA,Yes,Yes,244060,Yes,69257
6379,Brenda,Taylor,27,Other,bethany98@example.net,(560)558-1800x72901,21990 David Valleys Apt. 023,Lake Dorothystad,Iowa,20551,Employed,$60k–$100k,Savings,2023-10-07,7821,96,68178,No,96,3,0,Weekly,Credit Card;Mortgage;RRSP,Yes,Yes,123374,Yes,5972
6380,Jessica,Li,30,Other,jordan23@example.org,001-404-386-8635,029 Gates Via,Gordonshire,Louisiana,08880,Unemployed,<$30k,Chequing,2018-08-29,8078,74,83974,Yes,91,4,1,Weekly,Credit Card,Yes,Yes,144089,No,0
6381,Dustin,Cruz,24,Other,destiny22@example.net,(699)672-9215x480,71696 Danny Divide Suite 611,Fullermouth,Arkansas,65377,Retired,$60k–$100k,Savings,2025-03-09,1164,96,87360,No,27,5,1,Daily,Credit Card;TFSA;Mortgage,Yes,No,0,No,0
6382,Vicki,Torres,26,Other,costadebra@example.com,001-462-462-5105x5810,819 Mitchell Causeway Apt. 778,Rachelchester,Montana,73599,Retired,>$100k,Business,2016-05-15,9521,100,18052,Yes,99,1,2,Rarely,Mortgage,No,No,0,No,0
6383,Wesley,Taylor,52,Male,jpatton@example.org,644-548-6276,0174 Rebecca Mount,Lindsayberg,Colorado,20201,Unemployed,<$30k,Joint,2024-10-05,5863,70,74798,Yes,26,3,3,Daily,RRSP;Mortgage;TFSA,No,No,0,No,0
6384,Tyler,Silva,28,Female,marc31@example.net,+1-521-463-5947,45609 Diaz Lake Apt. 974,North Victoria,Ohio,02143,Employed,$60k–$100k,Savings,2023-03-31,923,17,63053,No,28,1,3,Rarely,Mortgage;Credit Card;TFSA,Yes,No,0,Yes,47337
6385,Donna,Williams,47,Other,christinetaylor@example.net,(288)446-0518x887,787 Theodore Views Apt. 316,Jasonchester,Washington,01863,Student,<$30k,Joint,2024-12-23,2099,8,98242,Yes,63,0,0,Never,Credit Card;RRSP;Mortgage;TFSA,No,No,0,No,0
6386,Janet,Murphy,67,Male,jasonhoward@example.org,415.798.5825x9273,3019 Kelly Court Suite 312,Chaveztown,Vermont,21113,Retired,$60k–$100k,Savings,2022-05-11,7021,24,29122,No,20,2,2,Weekly,Credit Card,Yes,No,0,No,0
6387,Matthew,Horton,47,Other,denisemendoza@example.com,+1-755-282-7443,402 Dustin Burgs Suite 003,Reedport,Idaho,19017,Student,$30k–$60k,Joint,2016-08-04,9580,33,70747,Yes,64,2,0,Never,TFSA,No,Yes,251069,Yes,25533
6388,Michael,Mason,38,Male,shannon32@example.net,652.444.4655x013,65669 Bradley Junction Apt. 226,New Danielchester,Virginia,72836,Unemployed,<$30k,Savings,2018-09-21,1327,31,90643,No,17,2,0,Never,TFSA,No,No,0,No,0
6389,Terrance,Wong,24,Other,briannayoung@example.com,2685057708,47240 Vanessa Forks Suite 819,South Janetfort,North Carolina,40401,Student,$30k–$60k,Chequing,2024-07-31,9940,72,73197,No,56,3,3,Rarely,TFSA;RRSP;Credit Card;Mortgage,No,No,0,Yes,46861
6390,Ruben,Moore,65,Female,cynthia72@example.org,001-851-358-2074x541,0699 Gibson Extension,Chaseview,Illinois,26645,Student,$60k–$100k,Business,2021-11-21,3212,77,34316,Yes,74,1,3,Rarely,TFSA;Credit Card;RRSP;Mortgage,Yes,Yes,97329,Yes,90740
6391,Jennifer,Diaz,43,Female,michellemorris@example.net,256-968-0424,9442 Hicks Garden,New Aarontown,Florida,44132,Student,$60k–$100k,Joint,2019-08-03,8686,66,93488,Yes,97,0,0,Rarely,RRSP;TFSA,Yes,Yes,353943,Yes,59360
6392,Andrea,Walker,26,Other,lperez@example.net,+1-468-441-1102x63910,2005 Lynch Views,Lake Pam,Kansas,96533,Employed,>$100k,Joint,2021-11-26,7436,59,2645,No,39,5,0,Daily,RRSP;Credit Card;Mortgage;TFSA,No,No,0,No,0
6393,Hannah,Stevens,57,Other,wshelton@example.org,(307)868-8722,9248 Tamara Track,Lake Christine,Indiana,60321,Retired,<$30k,Chequing,2022-04-11,8742,12,88369,Yes,79,5,2,Daily,Mortgage;Credit Card,Yes,Yes,387377,No,0
6394,Madison,Andrews,39,Male,natashareed@example.com,2426814971,464 Anthony Cliffs Apt. 546,Berrychester,Indiana,64035,Student,<$30k,Chequing,2022-07-28,9236,34,6182,No,0,2,1,Rarely,RRSP,No,Yes,340590,Yes,55855
6395,Christian,Brock,23,Other,plove@example.net,001-916-539-8796x7374,7582 Amanda Fall Apt. 270,Port Megan,Illinois,76495,Unemployed,$60k–$100k,Chequing,2022-05-18,674,7,41608,No,32,2,1,Weekly,RRSP;Mortgage;TFSA,Yes,No,0,Yes,6332
6396,Christopher,Peterson,26,Male,victorbennett@example.net,895.283.2038,0423 Ashley Point,Jessicabury,Nebraska,40265,Student,>$100k,Chequing,2020-10-12,2310,89,1380,No,34,2,2,Rarely,RRSP;Mortgage;TFSA,No,No,0,No,0
6397,Jessica,Brooks,38,Other,slyons@example.org,803.641.6791x198,15402 Santos Union,Campbellside,Texas,07679,Employed,$30k–$60k,Business,2015-06-19,3682,16,33914,Yes,54,1,2,Rarely,Mortgage;Credit Card;RRSP;TFSA,No,Yes,363870,No,0
6398,Karen,Romero,23,Female,natalie46@example.com,001-880-969-5295,8760 Reese Mill Apt. 927,Moniquebury,Mississippi,60342,Unemployed,<$30k,Savings,2016-11-21,5640,16,72370,No,92,2,3,Daily,Credit Card;TFSA,Yes,Yes,319172,No,0
6399,David,Martinez,23,Female,colinmartinez@example.com,6035100357,5145 Casey Extension,South Derekfort,Delaware,71684,Employed,>$100k,Chequing,2024-06-08,6433,24,18471,Yes,64,0,3,Rarely,TFSA,Yes,No,0,Yes,21191
6400,Samantha,Le,63,Female,zjones@example.net,(925)316-7448,890 Brown Green Suite 592,New Nicholas,New Jersey,27170,Employed,$60k–$100k,Joint,2021-05-19,4316,26,99248,Yes,92,1,0,Never,Mortgage;Credit Card,No,Yes,479230,No,0
6401,Anthony,Graham,25,Other,justin98@example.org,496-254-3003,4677 Carter Pine,Ryanmouth,Ohio,05741,Student,>$100k,Chequing,2016-12-19,4575,83,38303,No,50,1,0,Weekly,RRSP;Mortgage;TFSA;Credit Card,Yes,Yes,87456,No,0
6402,Kevin,Bell,18,Male,yvonne57@example.org,687-629-9542,752 White Villages Suite 152,West Vickie,Ohio,57574,Student,$60k–$100k,Chequing,2023-09-24,2785,47,92159,No,47,5,2,Rarely,RRSP,No,Yes,18141,No,0
6403,John,Casey,51,Male,ywatkins@example.org,568.612.6579x2900,377 Erickson Hollow,Chadland,Maine,90241,Unemployed,$60k–$100k,Business,2017-02-14,8241,74,65278,No,19,3,2,Daily,RRSP,No,Yes,60260,No,0
6404,Kevin,Hill,72,Female,wendycarter@example.net,552-659-4090,5592 Galloway Crossroad Apt. 085,Michaelbury,Kentucky,96989,Employed,>$100k,Joint,2020-03-22,6645,27,94981,No,94,5,2,Rarely,RRSP;Credit Card;TFSA;Mortgage,Yes,Yes,267912,No,0
6405,Erika,Bowman,46,Other,jenniferzhang@example.org,646-362-8172,05029 Barnes Expressway Apt. 964,Charlesbury,Washington,94699,Employed,<$30k,Chequing,2021-04-21,3871,22,86261,No,40,2,0,Weekly,Credit Card;TFSA;RRSP;Mortgage,Yes,No,0,No,0
6406,Adam,Rivera,34,Female,amberhawkins@example.org,8013832295,75681 Bailey Junction Apt. 219,South Scottborough,North Carolina,82025,Student,$30k–$60k,Savings,2017-11-02,5416,29,15368,No,24,0,1,Never,TFSA,No,No,0,Yes,74380
6407,Joseph,Smith,62,Male,joshuarasmussen@example.org,6574921019,51404 Perez Road,Dennisside,Alaska,56691,Unemployed,$60k–$100k,Business,2021-02-28,2673,45,42269,Yes,26,5,0,Daily,Mortgage,Yes,Yes,133998,No,0
6408,Tammy,Warner,25,Male,james40@example.com,(498)340-9323,859 Clark Branch Suite 799,Nealberg,Iowa,92113,Retired,$60k–$100k,Chequing,2017-12-24,3532,96,72885,No,20,2,1,Never,RRSP,Yes,Yes,222305,No,0
6409,Meghan,Moore,60,Male,jennifer17@example.com,334-914-6290,8630 Scott Springs,West Natasha,Minnesota,27494,Student,$30k–$60k,Chequing,2019-10-19,9982,5,23829,Yes,1,1,0,Daily,Credit Card;Mortgage,Yes,No,0,Yes,17137
6410,Derrick,Nelson,52,Female,millerandrea@example.net,(288)877-5119,55930 Carey Loop,East Barbara,Texas,96659,Employed,$30k–$60k,Chequing,2024-06-30,6574,74,81932,No,20,5,0,Daily,Credit Card;TFSA;Mortgage,Yes,No,0,No,0
6411,Michael,Maxwell,53,Other,natalie18@example.com,717.463.9645,448 Brandy Union,Hortonside,Indiana,27675,Retired,>$100k,Joint,2017-02-17,3492,39,81993,Yes,43,1,0,Rarely,TFSA,Yes,Yes,417031,No,0
6412,Abigail,Carpenter,38,Female,ayersrebecca@example.com,+1-864-514-2504x2184,2340 Jackson Turnpike,North Julie,Maryland,96145,Employed,$60k–$100k,Joint,2024-10-06,3562,80,83852,Yes,90,2,1,Never,RRSP;Credit Card,No,No,0,No,0
6413,Heather,Coleman,35,Male,william02@example.com,867.444.6776x018,396 Arnold Vista Suite 535,North Williamfurt,Iowa,25522,Retired,>$100k,Business,2016-09-13,2530,55,90309,No,35,3,1,Rarely,Credit Card;RRSP;Mortgage,No,No,0,No,0
6414,Christopher,Romero,63,Male,sierraanderson@example.com,(616)799-1131,981 Moody Street Suite 154,Morenomouth,Indiana,65611,Student,$30k–$60k,Savings,2022-06-13,2725,81,79029,No,14,5,2,Weekly,Mortgage;RRSP,Yes,No,0,No,0
6415,Katie,Simpson,23,Male,michael04@example.net,212.676.3903x29368,59557 Jordan Coves Apt. 277,Smithfurt,New Jersey,96942,Retired,$30k–$60k,Chequing,2021-01-16,3377,40,24125,No,40,0,0,Weekly,Mortgage;TFSA,Yes,No,0,Yes,91582
6416,Tasha,Robertson,62,Female,edwin40@example.org,(500)715-7497,932 Tapia Glens,Davidmouth,Texas,75902,Student,>$100k,Chequing,2020-11-05,1711,73,29887,Yes,61,2,3,Weekly,RRSP,No,No,0,Yes,84318
6417,Melanie,Smith,61,Male,ashley17@example.com,412-772-8473x047,2264 Jasmine Cliff,Lake Douglasborough,Minnesota,93231,Unemployed,$30k–$60k,Savings,2024-07-12,8181,76,72728,Yes,58,4,2,Weekly,RRSP;TFSA;Credit Card;Mortgage,No,Yes,62958,Yes,53467
6418,Kimberly,Brown,25,Other,patricia97@example.net,+1-577-371-0777x217,1957 Jessica Skyway,Port Stephenborough,Kansas,67835,Employed,$30k–$60k,Chequing,2015-08-21,7769,14,41649,No,61,0,0,Rarely,RRSP;Mortgage;TFSA,Yes,Yes,488376,Yes,98723
6419,Jennifer,Herring,58,Male,fisherjodi@example.com,532.922.8793x2160,53879 Miller Manors,Powellside,Indiana,33787,Retired,<$30k,Chequing,2016-09-17,6841,73,85286,Yes,42,4,2,Never,Credit Card,No,No,0,Yes,25014
6420,Denise,Tucker,77,Female,robinwhite@example.org,+1-916-739-1837,990 Bernard Plains,Autumnmouth,Arizona,71134,Retired,$30k–$60k,Joint,2016-10-11,3330,83,11475,No,44,0,0,Weekly,Mortgage;RRSP;Credit Card;TFSA,Yes,No,0,Yes,48723
6421,Brian,Strickland,52,Male,stacy53@example.net,806-537-7267x8309,8682 Christian Curve,Schultzshire,Michigan,08637,Student,<$30k,Joint,2018-09-11,1749,69,66515,No,98,4,2,Rarely,Mortgage;Credit Card,Yes,No,0,Yes,74828
6422,Maria,Ryan,52,Female,emccoy@example.com,8113506569,45239 Kenneth Trail Apt. 696,Pamelatown,Wisconsin,38363,Unemployed,$30k–$60k,Savings,2023-03-11,2005,34,9069,No,50,2,1,Weekly,RRSP;Mortgage,Yes,Yes,368343,Yes,71736
6423,Charles,Kline,39,Female,nwatson@example.org,(921)639-0806,879 Shirley Shore,East Kristen,North Carolina,40115,Employed,<$30k,Savings,2021-05-07,2551,96,51565,Yes,35,0,1,Daily,Credit Card;TFSA;RRSP,Yes,Yes,153948,Yes,37251
6424,Mason,Smith,29,Male,diana15@example.com,632.820.3062x17253,743 Christian Points Apt. 100,Jimenezburgh,Maine,27457,Unemployed,>$100k,Savings,2024-07-03,1484,44,91707,No,64,2,0,Weekly,Credit Card;RRSP,No,Yes,134305,No,0
6425,Brandi,Henry,66,Male,wesleyallen@example.net,+1-236-288-4924,54161 Turner Orchard,Pinedashire,Oregon,65496,Employed,$60k–$100k,Business,2024-08-18,2573,34,88872,Yes,13,1,1,Never,TFSA;Mortgage;RRSP,No,No,0,No,0
6426,Alicia,Butler,55,Female,rodney46@example.org,(321)311-8220x07259,69943 Gibson Lane Apt. 372,Jacksonborough,Ohio,31243,Employed,>$100k,Joint,2020-10-13,6706,29,22459,Yes,53,0,1,Daily,RRSP;Credit Card,No,No,0,Yes,33161
6427,Melissa,Ortiz,57,Female,danielwhite@example.net,5887386514,3049 Zimmerman Flat Apt. 678,Robertstad,North Carolina,87867,Unemployed,>$100k,Joint,2020-11-13,9794,16,29121,No,27,2,3,Rarely,RRSP;Mortgage;TFSA,Yes,No,0,Yes,25503
6428,Dillon,Williams,19,Male,gphillips@example.com,549-554-6018,5391 Evans River Apt. 405,Pricehaven,Tennessee,11646,Student,<$30k,Joint,2024-12-03,2506,16,66385,No,29,0,2,Rarely,Credit Card,Yes,No,0,Yes,10571
